event_name,event_date,source_scope,source_event_id,round_group,confirmed_procedure,pool
Sicilia 5° prova di qualifica U15 U21 (B),2026-04-18,FASI,1356,Qualification,Flash,Boulder_Men
Sicilia 5° prova di qualifica U15 U21 (B),2026-04-18,FASI,1356,Qualification,Flash,Boulder_Women
Sicilia 5° prova di qualifica U15 U21 (B),2026-04-18,FASI,1356,Final,Onsight,Boulder_Women
Sicilia 5° prova di qualifica U15 U21 (B),2026-04-18,FASI,1356,Final,Onsight,Boulder_Men
Toscana Campionato Regionale 4° prova (B),2026-04-18,FASI,1165,Qualification,Unknown,Boulder_Women
Toscana Campionato Regionale 4° prova (B),2026-04-18,FASI,1165,Qualification,Unknown,Boulder_Men
Toscana Campionato Regionale 4° prova (B),2026-04-18,FASI,1165,Final,Onsight,Boulder_Women
Toscana Campionato Regionale 4° prova (B),2026-04-18,FASI,1165,Final,Onsight,Boulder_Men
Umbria Campionato Regionale 2° prova (B),2026-04-18,FASI,1291,Qualification,Unknown,Boulder_Women
Umbria Campionato Regionale 2° prova (B),2026-04-18,FASI,1291,Qualification,Unknown,Boulder_Men
Umbria Campionato Regionale 2° prova (B),2026-04-18,FASI,1291,Final,Onsight,Boulder_Women
Umbria Campionato Regionale 2° prova (B),2026-04-18,FASI,1291,Final,Onsight,Boulder_Men
World Climbing Europe Youth Series Soure 2026,2026-04-18,IFSC,1494,Qualification,Flash,Boulder_Men
World Climbing Europe Youth Series Soure 2026,2026-04-18,IFSC,1494,Qualification,Flash,Boulder_Women
World Climbing Europe Youth Series Soure 2026,2026-04-18,IFSC,1494,Final,Onsight,Boulder_Men
World Climbing Europe Youth Series Soure 2026,2026-04-18,IFSC,1494,Final,Onsight,Boulder_Women
Youth Benchmarking Weekend 1,2026-04-18,VL-GLOBAL,599,Youth Climbing Series,Unknown,Boulder_Men
Youth Benchmarking Weekend 1,2026-04-18,VL-GLOBAL,599,Youth Climbing Series,Unknown,Boulder_Women
Youth Eastern Regionals 25/26,2026-04-18,CEC,217,Qualification,Flash,Boulder_Men
Youth Eastern Regionals 25/26,2026-04-18,CEC,217,Qualification,Flash,Boulder_Women
Youth Eastern Regionals 25/26,2026-04-18,CEC,217,Final,Onsight,Boulder_Men
Youth Eastern Regionals 25/26,2026-04-18,CEC,217,Final,Onsight,Boulder_Women
Youth Western Regionals 25/26,2026-04-18,CEC,223,Qualification,Flash,Boulder_Men
Youth Western Regionals 25/26,2026-04-18,CEC,223,Qualification,Flash,Boulder_Women
Youth Western Regionals 25/26,2026-04-18,CEC,223,Final,Onsight,Boulder_Men
Youth Western Regionals 25/26,2026-04-18,CEC,223,Final,Onsight,Boulder_Women
Veneto Campionato Regionale 3° prova (B),2026-04-12,FASI,1252,Qualification,Unknown,Boulder_Women
Veneto Campionato Regionale 3° prova (B),2026-04-12,FASI,1252,Qualification,Unknown,Boulder_Men
Veneto Campionato Regionale 3° prova (B),2026-04-12,FASI,1252,Final,Onsight,Boulder_Women
Veneto Campionato Regionale 3° prova (B),2026-04-12,FASI,1252,Final,Onsight,Boulder_Men
D1 Multnomah Athletic Club Youth Boulder Divisional Championship,2026-04-11,USAC,523,Qualification,Flash,Boulder_Women
D1 Multnomah Athletic Club Youth Boulder Divisional Championship,2026-04-11,USAC,523,Qualification,Flash,Boulder_Men
D1 Multnomah Athletic Club Youth Boulder Divisional Championship,2026-04-11,USAC,523,Final,Onsight,Boulder_Women
D1 Multnomah Athletic Club Youth Boulder Divisional Championship,2026-04-11,USAC,523,Final,Onsight,Boulder_Men
D2 The Boulder Field Youth Boulder Divisional Championship,2026-04-11,USAC,524,Qualification,Flash,Boulder_Women
D2 The Boulder Field Youth Boulder Divisional Championship,2026-04-11,USAC,524,Qualification,Flash,Boulder_Men
D2 The Boulder Field Youth Boulder Divisional Championship,2026-04-11,USAC,524,Final,Onsight,Boulder_Women
D2 The Boulder Field Youth Boulder Divisional Championship,2026-04-11,USAC,524,Final,Onsight,Boulder_Men
D3 Mesa Rim Academy Youth Boulder Divisional Championship,2026-04-11,USAC,522,Qualification,Flash,Boulder_Women
D3 Mesa Rim Academy Youth Boulder Divisional Championship,2026-04-11,USAC,522,Qualification,Flash,Boulder_Men
D3 Mesa Rim Academy Youth Boulder Divisional Championship,2026-04-11,USAC,522,Final,Onsight,Boulder_Women
D3 Mesa Rim Academy Youth Boulder Divisional Championship,2026-04-11,USAC,522,Final,Onsight,Boulder_Men
D5 Sequence Climb Youth Boulder Divisional Championship,2026-04-11,USAC,517,Qualification,Flash,Boulder_Women
D5 Sequence Climb Youth Boulder Divisional Championship,2026-04-11,USAC,517,Qualification,Flash,Boulder_Men
D5 Sequence Climb Youth Boulder Divisional Championship,2026-04-11,USAC,517,Final,Onsight,Boulder_Women
D5 Sequence Climb Youth Boulder Divisional Championship,2026-04-11,USAC,517,Final,Onsight,Boulder_Men
D7 Central Rock Gym - Orlando Youth Boulder Divisional Championship,2026-04-11,USAC,519,Qualification,Flash,Boulder_Women
D7 Central Rock Gym - Orlando Youth Boulder Divisional Championship,2026-04-11,USAC,519,Qualification,Flash,Boulder_Men
D7 Central Rock Gym - Orlando Youth Boulder Divisional Championship,2026-04-11,USAC,519,Final,Onsight,Boulder_Women
D7 Central Rock Gym - Orlando Youth Boulder Divisional Championship,2026-04-11,USAC,519,Final,Onsight,Boulder_Men
D9 Central Rock Gym - Cambridge Youth Boulder Divisional Championship,2026-04-11,USAC,521,Qualification,Flash,Boulder_Women
D9 Central Rock Gym - Cambridge Youth Boulder Divisional Championship,2026-04-11,USAC,521,Qualification,Flash,Boulder_Men
D9 Central Rock Gym - Cambridge Youth Boulder Divisional Championship,2026-04-11,USAC,521,Final,Onsight,Boulder_Women
D9 Central Rock Gym - Cambridge Youth Boulder Divisional Championship,2026-04-11,USAC,521,Final,Onsight,Boulder_Men
Plastic Fantastic Comp. Series 2026 (U17 and older) - Minimum Flüela,2026-04-11,SAC-CAS,972,Qualification,Flash,Boulder_Women
Plastic Fantastic Comp. Series 2026 (U17 and older) - Minimum Flüela,2026-04-11,SAC-CAS,972,Qualification,Flash,Boulder_Men
Plastic Fantastic Comp. Series 2026 (U17 and older) - Minimum Flüela,2026-04-11,SAC-CAS,972,Final,Onsight,Boulder_Women
Plastic Fantastic Comp. Series 2026 (U17 and older) - Minimum Flüela,2026-04-11,SAC-CAS,972,Final,Onsight,Boulder_Men
Testevent Bouldering,2026-04-11,SAC-CAS,1022,Qualification,Unknown,Boulder_Men
U17/U19/U21 SM-Boulder 2026,2026-04-11,VL-GLOBAL,564,Karsinnat,Unknown,Boulder_Women
U17/U19/U21 SM-Boulder 2026,2026-04-11,VL-GLOBAL,564,Karsinnat,Unknown,Boulder_Men
U17/U19/U21 SM-Boulder 2026,2026-04-11,VL-GLOBAL,564,Finaalit,Onsight,Boulder_Women
U17/U19/U21 SM-Boulder 2026,2026-04-11,VL-GLOBAL,564,Finaalit,Onsight,Boulder_Men
Demo Judging,2026-04-10,VL-GLOBAL,591,Qualification,Unknown,Boulder_Women
Demo Judging,2026-04-10,VL-GLOBAL,591,Final,Onsight,Boulder_Women
World Climbing Asia Championship Meishan 2026,2026-04-08,IFSC,1515,Qualification,Onsight,Boulder_Men
World Climbing Asia Championship Meishan 2026,2026-04-08,IFSC,1515,Qualification,Onsight,Boulder_Women
World Climbing Asia Championship Meishan 2026,2026-04-08,IFSC,1515,Semi-final,Onsight,Boulder_Men
World Climbing Asia Championship Meishan 2026,2026-04-08,IFSC,1515,Semi-final,Onsight,Boulder_Women
World Climbing Asia Championship Meishan 2026,2026-04-08,IFSC,1515,Final,Onsight,Boulder_Men
World Climbing Asia Championship Meishan 2026,2026-04-08,IFSC,1515,Final,Onsight,Boulder_Women
Boulder Selection Event 2,2026-04-03,SAC-CAS,1021,Qualification,Unknown,Boulder_Men
Boulder Selection Event 2,2026-04-03,SAC-CAS,1021,Qualification,Unknown,Boulder_Women
Reg Test Event - Caden (Internal),2026-04-01,USAC,60,Qualification,Flash,Boulder_Women
R42 Ascent Studio Climbing & Fitness Youth Boulder Regional Championship,2026-03-29,USAC,491,Final,Onsight,Boulder_Women
R42 Ascent Studio Climbing & Fitness Youth Boulder Regional Championship,2026-03-29,USAC,491,Final,Onsight,Boulder_Men
1a Prueba Copa España Bloque,2026-03-28,FEDME,106,Final,Onsight,Boulder_Women
1a Prueba Copa España Bloque,2026-03-28,FEDME,106,Final,Onsight,Boulder_Men
1a Prueba Copa España Bloque,2026-03-28,FEDME,106,Clasificatoria,Unknown,Boulder_Women
1a Prueba Copa España Bloque,2026-03-28,FEDME,106,Clasificatoria,Unknown,Boulder_Men
Berner Oberland Cup 2026 - 2. Teil Qualifikation,2026-03-28,VL-GLOBAL,568,Qualification,Unknown,Boulder_Women
Berner Oberland Cup 2026 - 2. Teil Qualifikation,2026-03-28,VL-GLOBAL,568,Qualification,Unknown,Boulder_Men
Berner Oberland Cup 2026 - Finale,2026-03-28,VL-GLOBAL,569,Final,Onsight,Boulder_Women
Berner Oberland Cup 2026 - Finale,2026-03-28,VL-GLOBAL,569,Final,Onsight,Boulder_Men
Boulder Selection Event 1,2026-03-28,SAC-CAS,1018,Qualification,Unknown,Boulder_Men
Boulder Selection Event 1,2026-03-28,SAC-CAS,1018,Qualification,Unknown,Boulder_Women
R62 Ascend South Side Youth Boulder Regional Championship,2026-03-28,USAC,496,Final,Onsight,Boulder_Women
R62 Ascend South Side Youth Boulder Regional Championship,2026-03-28,USAC,496,Final,Onsight,Boulder_Men
TRIAL Nazionale Boulder,2026-03-28,FASI,1340,Qualification,Unknown,Boulder_Men
TRIAL Nazionale Boulder,2026-03-28,FASI,1340,Qualification,Unknown,Boulder_Women
Toscana Campionato Regionale 3° prova (B),2026-03-28,FASI,1332,Qualification,Unknown,Boulder_Women
Toscana Campionato Regionale 3° prova (B),2026-03-28,FASI,1332,Qualification,Unknown,Boulder_Men
Toscana Campionato Regionale 3° prova (B),2026-03-28,FASI,1332,Final,Onsight,Boulder_Women
Toscana Campionato Regionale 3° prova (B),2026-03-28,FASI,1332,Final,Onsight,Boulder_Men
Umbria Campionato Regionale 1° prova (B),2026-03-28,FASI,1282,Qualification,Unknown,Boulder_Women
Umbria Campionato Regionale 1° prova (B),2026-03-28,FASI,1282,Qualification,Unknown,Boulder_Men
Umbria Campionato Regionale 1° prova (B),2026-03-28,FASI,1282,Final,Unknown,Boulder_Women
Umbria Campionato Regionale 1° prova (B),2026-03-28,FASI,1282,Final,Unknown,Boulder_Men
BLX Bouldering League - #3,2026-03-27,VL-GLOBAL,578,Qualification,Unknown,Boulder_Women
BLX Bouldering League - #3,2026-03-27,VL-GLOBAL,578,Qualification,Unknown,Boulder_Men
12 x 12 - Boulder Challenge - März,2026-03-26,VL-GLOBAL,549,Hauptrunde,Unknown,Boulder_Men
12 x 12 - Boulder Challenge - März,2026-03-26,VL-GLOBAL,549,Hauptrunde,Unknown,Boulder_Women
OCF B/A/Jr Boulder Provincials,2026-03-26,CEC,189,Qualification,Flash,Boulder_Men
OCF B/A/Jr Boulder Provincials,2026-03-26,CEC,189,Qualification,Flash,Boulder_Women
OCF B/A/Jr Boulder Provincials,2026-03-26,CEC,189,Final,Onsight,Boulder_Men
OCF B/A/Jr Boulder Provincials,2026-03-26,CEC,189,Final,Onsight,Boulder_Women
Championnat Provincial D2 Bloc,2026-03-22,CEC,212,Qualification,Flash,Boulder_Men
Championnat Provincial D2 Bloc,2026-03-22,CEC,212,Qualification,Flash,Boulder_Women
FVG 2° prova di qualifica U21 (B),2026-03-22,FASI,1296,Qualification,Flash,Boulder_Women
FVG 2° prova di qualifica U21 (B),2026-03-22,FASI,1296,Qualification,Flash,Boulder_Men
FVG 2° prova di qualifica U21 (B),2026-03-22,FASI,1296,Final,Onsight,Boulder_Women
FVG 2° prova di qualifica U21 (B),2026-03-22,FASI,1296,Final,Onsight,Boulder_Men
FVG Campionato regionale 2° prova (B),2026-03-22,FASI,1295,Qualification,Unknown,Boulder_Women
FVG Campionato regionale 2° prova (B),2026-03-22,FASI,1295,Qualification,Unknown,Boulder_Men
FVG Campionato regionale 2° prova (B),2026-03-22,FASI,1295,Final,Onsight,Boulder_Men
FVG Campionato regionale 2° prova (B),2026-03-22,FASI,1295,Final,Onsight,Boulder_Women
Stafftastic,2026-03-22,VL-GLOBAL,185,Main Round,Unknown,Boulder_Men
2a Prova Copa Catalana de Bloc,2026-03-21,FEDME,171,Qualification,Unknown,Boulder_Women
2a Prova Copa Catalana de Bloc,2026-03-21,FEDME,171,Qualification,Unknown,Boulder_Men
2a Prova Copa Catalana de Bloc,2026-03-21,FEDME,171,Final,Onsight,Boulder_Women
2a Prova Copa Catalana de Bloc,2026-03-21,FEDME,171,Final,Onsight,Boulder_Men
Campionat de Catalunya de Bloc,2026-03-21,FEDME,100,Qualification,Unknown,Boulder_Women
Campionat de Catalunya de Bloc,2026-03-21,FEDME,100,Qualification,Unknown,Boulder_Men
Campionat de Catalunya de Bloc,2026-03-21,FEDME,100,Final,Onsight,Boulder_Women
Campionat de Catalunya de Bloc,2026-03-21,FEDME,100,Final,Onsight,Boulder_Men
Championnat Provincial D1 Bloc,2026-03-21,CEC,211,Qualification,Flash,Boulder_Men
Championnat Provincial D1 Bloc,2026-03-21,CEC,211,Qualification,Flash,Boulder_Women
Championnat Provincial D1 Bloc,2026-03-21,CEC,211,Final,Onsight,Boulder_Men
Championnat Provincial D1 Bloc,2026-03-21,CEC,211,Final,Onsight,Boulder_Women
Coppa Italia 3° prova (B),2026-03-21,FASI,1185,Qualification,Unknown,Boulder_Men
Coppa Italia 3° prova (B),2026-03-21,FASI,1185,Qualification,Unknown,Boulder_Women
Coppa Italia 3° prova (B),2026-03-21,FASI,1185,Semi-final,Unknown,Boulder_Men
Coppa Italia 3° prova (B),2026-03-21,FASI,1185,Semi-final,Unknown,Boulder_Women
Coppa Italia 3° prova (B),2026-03-21,FASI,1185,Final,Onsight,Boulder_Men
Coppa Italia 3° prova (B),2026-03-21,FASI,1185,Final,Onsight,Boulder_Women
Kivi Men Only Comp 2026,2026-03-21,VL-GLOBAL,570,Qualification,Unknown,Boulder_Men
Kivi Men Only Comp 2026,2026-03-21,VL-GLOBAL,570,Semi-final,Unknown,Boulder_Men
Kivi Men Only Comp 2026,2026-03-21,VL-GLOBAL,570,Final,Onsight,Boulder_Men
Garage Sessions - Finals,2026-03-20,VL-GLOBAL,529,Final,Onsight,Boulder_Men
Garage Sessions - Finals,2026-03-20,VL-GLOBAL,529,Final,Onsight,Boulder_Women
Garage Sessions - Qualification 3,2026-03-20,VL-GLOBAL,528,Qualification,Unknown,Boulder_Men
Garage Sessions - Qualification 3,2026-03-20,VL-GLOBAL,528,Qualification,Unknown,Boulder_Women
Test,2026-03-20,VL-GLOBAL,586,Qualification,Unknown,Boulder_Men
Test,2026-03-20,VL-GLOBAL,586,Final,Onsight,Boulder_Men
R12 Bend Endurance Academy Youth Boulder Regional Championship,2026-03-15,USAC,503,Final,Onsight,Boulder_Women
R12 Bend Endurance Academy Youth Boulder Regional Championship,2026-03-15,USAC,503,Final,Onsight,Boulder_Men
R22 Asana Climbing Gym Youth Boulder Regional Championship,2026-03-15,USAC,480,Final,Onsight,Boulder_Women
R22 Asana Climbing Gym Youth Boulder Regional Championship,2026-03-15,USAC,480,Final,Onsight,Boulder_Men
R32 Rock Solid Climbing + Fitness Youth Boulder Regional Championship,2026-03-15,USAC,481,Final,Onsight,Boulder_Women
R32 Rock Solid Climbing + Fitness Youth Boulder Regional Championship,2026-03-15,USAC,481,Final,Onsight,Boulder_Men
R41 Movement Centennial Youth Boulder Regional Championship,2026-03-15,USAC,482,Final,Onsight,Boulder_Women
R41 Movement Centennial Youth Boulder Regional Championship,2026-03-15,USAC,482,Final,Onsight,Boulder_Men
R52 Climb Murfreesboro Youth Boulder Regional Championship,2026-03-15,USAC,483,Final,Onsight,Boulder_Women
R52 Climb Murfreesboro Youth Boulder Regional Championship,2026-03-15,USAC,483,Final,Onsight,Boulder_Men
R61 Minneapolis Bouldering Project Youth Boulder Regional Championship,2026-03-15,USAC,484,Final,Onsight,Boulder_Women
R61 Minneapolis Bouldering Project Youth Boulder Regional Championship,2026-03-15,USAC,484,Final,Onsight,Boulder_Men
ACA Youth B/A/Jr Boulder Provincials - CCC Chinook,2026-03-14,CEC,215,Qualification,Flash,Boulder_Men
ACA Youth B/A/Jr Boulder Provincials - CCC Chinook,2026-03-14,CEC,215,Qualification,Flash,Boulder_Women
ACA Youth B/A/Jr Boulder Provincials - CCC Chinook,2026-03-14,CEC,215,Semi-final,Onsight,Boulder_Men
ACA Youth B/A/Jr Boulder Provincials - CCC Chinook,2026-03-14,CEC,215,Semi-final,Onsight,Boulder_Women
ACA Youth B/A/Jr Boulder Provincials - CCC Chinook,2026-03-14,CEC,215,Final,Onsight,Boulder_Men
ACA Youth B/A/Jr Boulder Provincials - CCC Chinook,2026-03-14,CEC,215,Final,Onsight,Boulder_Women
Lazio 2° prova di qualifica U21 (B),2026-03-14,FASI,1331,Qualification,Flash,Boulder_Women
Lazio 2° prova di qualifica U21 (B),2026-03-14,FASI,1331,Qualification,Flash,Boulder_Men
Lazio 2° prova di qualifica U21 (B),2026-03-14,FASI,1331,Final,Onsight,Boulder_Women
Lazio 2° prova di qualifica U21 (B),2026-03-14,FASI,1331,Final,Onsight,Boulder_Men
OCF D/C Boulder Provincials,2026-03-14,CEC,187,Qualification,Flash,Boulder_Men
OCF D/C Boulder Provincials,2026-03-14,CEC,187,Qualification,Flash,Boulder_Women
OCF D/C Boulder Provincials,2026-03-14,CEC,187,Final,Onsight,Boulder_Men
OCF D/C Boulder Provincials,2026-03-14,CEC,187,Final,Onsight,Boulder_Women
Plastic Fantastic Comp. Series 2026 (U17 and older) - Manola Langenthal,2026-03-14,SAC-CAS,971,Qualification,Flash,Boulder_Women
Plastic Fantastic Comp. Series 2026 (U17 and older) - Manola Langenthal,2026-03-14,SAC-CAS,971,Qualification,Flash,Boulder_Men
Plastic Fantastic Comp. Series 2026 (U17 and older) - Manola Langenthal,2026-03-14,SAC-CAS,971,Final,Onsight,Boulder_Women
Plastic Fantastic Comp. Series 2026 (U17 and older) - Manola Langenthal,2026-03-14,SAC-CAS,971,Final,Onsight,Boulder_Men
R11 Edgeworks Climbing Bellevue Youth Boulder Regional Championship,2026-03-14,USAC,504,Final,Onsight,Boulder_Women
R11 Edgeworks Climbing Bellevue Youth Boulder Regional Championship,2026-03-14,USAC,504,Final,Onsight,Boulder_Men
R21 Berkeley Ironworks Youth Boulder Regional Championship,2026-03-14,USAC,501,Final,Onsight,Boulder_Women
R21 Berkeley Ironworks Youth Boulder Regional Championship,2026-03-14,USAC,501,Final,Onsight,Boulder_Men
R31 Long Beach Rising Youth Boulder Regional Championship,2026-03-14,USAC,494,Final,Onsight,Boulder_Women
R31 Long Beach Rising Youth Boulder Regional Championship,2026-03-14,USAC,494,Final,Onsight,Boulder_Men
R51 Mesa Rim Austin Youth Boulder Regional Championship,2026-03-14,USAC,473,Final,Onsight,Boulder_Women
R51 Mesa Rim Austin Youth Boulder Regional Championship,2026-03-14,USAC,473,Final,Onsight,Boulder_Men
R71 High Point Climbing and Fitness - Birmingham Youth Boulder Regional Championship,2026-03-14,USAC,476,Final,Onsight,Boulder_Women
R71 High Point Climbing and Fitness - Birmingham Youth Boulder Regional Championship,2026-03-14,USAC,476,Final,Onsight,Boulder_Men
R72 Cultivate Climbing Foundy Youth Boulder Regional Championship,2026-03-14,USAC,477,Final,Onsight,Boulder_Women
R72 Cultivate Climbing Foundy Youth Boulder Regional Championship,2026-03-14,USAC,477,Final,Onsight,Boulder_Men
R81 Movement Hampden Youth Boulder Regional Championship,2026-03-14,USAC,478,Final,Onsight,Boulder_Women
R81 Movement Hampden Youth Boulder Regional Championship,2026-03-14,USAC,478,Final,Onsight,Boulder_Men
R82 Method Climbing Youth Boulder Regional Championship,2026-03-14,USAC,479,Final,Onsight,Boulder_Women
R82 Method Climbing Youth Boulder Regional Championship,2026-03-14,USAC,479,Final,Onsight,Boulder_Men
R91 Central Rock Gym - Warwick Youth Boulder Regional Championship,2026-03-14,USAC,492,Final,Onsight,Boulder_Women
R91 Central Rock Gym - Warwick Youth Boulder Regional Championship,2026-03-14,USAC,492,Final,Onsight,Boulder_Men
R92 Boulder Union Youth Boulder Regional Championship,2026-03-14,USAC,498,Final,Onsight,Boulder_Women
R92 Boulder Union Youth Boulder Regional Championship,2026-03-14,USAC,498,Final,Onsight,Boulder_Men
Regionals Boulder Flash Training,2026-03-14,USAC,452,Final,Onsight,Boulder_Men
SCBC Youth Provincials,2026-03-13,CEC,218,Qualification,Flash,Boulder_Men
SCBC Youth Provincials,2026-03-13,CEC,218,Qualification,Flash,Boulder_Women
SCBC Youth Provincials,2026-03-13,CEC,218,Semi-final,Onsight,Boulder_Women
SCBC Youth Provincials,2026-03-13,CEC,218,Semi-final,Onsight,Boulder_Men
SCBC Youth Provincials,2026-03-13,CEC,218,Final,Onsight,Boulder_Men
SCBC Youth Provincials,2026-03-13,CEC,218,Final,Onsight,Boulder_Women
Test Q2,2026-03-12,VL-GLOBAL,553,Qualification,Unknown,Boulder_Men
Test Q2,2026-03-12,VL-GLOBAL,553,Qualification,Unknown,Boulder_Women
Test Q2,2026-03-12,VL-GLOBAL,553,Final,Onsight,Boulder_Men
Practice Plastic 7,2026-03-11,VL-GLOBAL,582,Main Round,Unknown,Boulder_Men
Plastic Fantastic 7 (Test),2026-03-10,VL-GLOBAL,248,Main Round,Unknown,Boulder_Men
1a Prova Copa Catalana de Bloc,2026-03-07,FEDME,168,Qualification,Unknown,Boulder_Women
1a Prova Copa Catalana de Bloc,2026-03-07,FEDME,168,Qualification,Unknown,Boulder_Men
1a Prova Copa Catalana de Bloc,2026-03-07,FEDME,168,Final,Onsight,Boulder_Women
1a Prova Copa Catalana de Bloc,2026-03-07,FEDME,168,Final,Onsight,Boulder_Men
2026 National Team Trials - Boulder,2026-03-07,USAC,508,Round 1,Unknown,Boulder_Men
2026 National Team Trials - Boulder,2026-03-07,USAC,508,Round 1,Unknown,Boulder_Women
ACA 2026 D/C Bouldering Provincials (Point based scoring),2026-03-07,CEC,219,Qualification,Flash,Boulder_Women
ACA 2026 D/C Bouldering Provincials (Point based scoring),2026-03-07,CEC,219,Qualification,Flash,Boulder_Men
ACA 2026 D/C Bouldering Provincials (Point based scoring),2026-03-07,CEC,219,Final,Onsight,Boulder_Women
ACA 2026 D/C Bouldering Provincials (Point based scoring),2026-03-07,CEC,219,Final,Onsight,Boulder_Men
Campionato Italiano (B),2026-03-07,FASI,1182,Qualification,Unknown,Boulder_Men
